trial_id,threshold,generation,num_species,avg_fitness,max_fitness
7,1.6,24,10,0.038816806722689084,0.76
7,1.6,25,11,0.042508966861598434,0.76
7,1.6,26,12,0.04928067064506965,0.76
7,1.6,27,15,0.06744883169462115,0.76
7,1.6,28,16,0.06959499999999996,0.76
7,1.6,29,16,0.07522291666666664,0.76
7,1.6,30,14,0.06255857142857145,0.76
7,1.6,31,15,0.0694434676597912,0.76
7,1.6,32,18,0.08352607142857141,0.76
7,1.6,33,17,0.08090468253968261,0.76
7,1.6,34,16,0.0681093650793651,0.76
7,1.6,35,18,0.07725238095238089,0.76
7,1.6,36,19,0.08052527777777777,0.76
7,1.6,37,19,0.08565606060606058,0.76
7,1.6,38,18,0.08549940476190475,0.76
7,1.6,39,19,0.09095416666666671,0.76
7,1.6,40,20,0.09558653540903544,0.76
7,1.6,41,18,0.09473820346320348,0.76
7,1.6,42,17,0.09816238095238104,0.76
7,1.6,43,18,0.09812738095238092,0.76
7,1.6,44,19,0.09900666666666677,0.76
7,1.6,45,21,0.11423083333333342,0.76
7,1.6,46,22,0.11710445887445889,0.76
7,1.6,47,23,0.12498095238095232,0.76
7,1.6,48,22,0.11226022727272733,0.76
7,1.6,49,2,0.010926241134751762,0.76
7,1.6,50,2,0.011800720288115242,0.76
7,1.6,51,1,0.005443999999999994,0.76
7,1.6,52,23,0.09994797619047618,0.76
7,1.6,53,5,0.017931965811965826,0.76
7,1.6,54,3,0.010274159402241603,0.76
7,1.6,55,3,0.011075458937198048,0.76
7,1.6,56,2,0.008973958333333336,0.76
7,1.6,57,2,0.008307121407121407,0.76
7,1.6,58,2,0.008813461538461537,0.76
7,1.6,59,2,0.008167924528301894,0.76
7,1.6,60,2,0.009259090909090903,0.76
7,1.6,61,12,0.05667055555555559,0.76
7,1.6,62,1,0.004896999999999999,0.76
7,1.6,63,10,0.046916230158730185,0.76
7,1.6,64,2,0.010088172043010761,0.76
7,1.6,65,13,0.05351968253968256,0.76
7,1.6,66,12,0.051248902538902456,1.0
3,2.1000000000000005,0,1,0.00009,0.1
3,2.1000000000000005,1,1,0.0002800000000000002,0.1
3,2.1000000000000005,2,1,0.00044000000000000034,0.1
3,2.1000000000000005,3,1,0.0007100000000000005,0.1
3,2.1000000000000005,4,1,0.0008300000000000006,0.1
3,2.1000000000000005,5,1,0.0008600000000000006,0.1
3,2.1000000000000005,6,1,0.0008700000000000007,0.1
3,2.1000000000000005,7,1,0.0008900000000000006,0.1
3,2.1000000000000005,8,1,0.0008300000000000006,0.1
3,2.1000000000000005,9,1,0.0008500000000000006,0.1
3,2.1000000000000005,10,1,0.0009200000000000007,0.1
3,2.1000000000000005,11,1,0.0009400000000000007,0.1
3,2.1000000000000005,12,1,0.0008600000000000006,0.1
3,2.1000000000000005,13,1,0.0008700000000000007,0.1
3,2.1000000000000005,14,1,0.0008820000000000007,0.22
3,2.1000000000000005,15,1,0.0008920000000000008,0.22
3,2.1000000000000005,16,1,0.0009280000000000007,0.22
3,2.1000000000000005,17,1,0.0009790000000000007,0.22
3,2.1000000000000005,18,1,0.0010980000000000007,0.22
3,2.1000000000000005,19,1,0.0011660000000000006,0.35
3,2.1000000000000005,20,1,0.0013049999999999997,0.35
3,2.1000000000000005,21,1,0.0015999999999999981,0.35
3,2.1000000000000005,22,1,0.0018459999999999998,0.35
3,2.1000000000000005,23,1,0.002029292929292928,0.35
3,2.1000000000000005,24,2,0.003959574468085103,0.35
3,2.1000000000000005,25,1,0.0022059999999999983,0.35
3,2.1000000000000005,26,2,0.004598979591836732,0.35
3,2.1000000000000005,27,2,0.004806605222734274,0.35
3,2.1000000000000005,28,2,0.003845312500000005,0.35
3,2.1000000000000005,29,2,0.004525690276110446,0.54
3,2.1000000000000005,30,1,0.0023539999999999998,0.54
3,2.1000000000000005,31,2,0.004794666666666668,0.54
3,2.1000000000000005,32,2,0.005274000000000002,0.54
3,2.1000000000000005,33,2,0.006300888265544647,0.54
3,2.1000000000000005,34,2,0.007121666666666672,0.54
3,2.1000000000000005,35,1,0.0037219999999999987,0.54
3,2.1000000000000005,36,2,0.007417595048629523,0.54
3,2.1000000000000005,37,1,0.004008000000000001,0.54
3,2.1000000000000005,38,1,0.003971000000000001,0.54
3,2.1000000000000005,39,1,0.004369000000000002,0.54
3,2.1000000000000005,40,1,0.004366000000000003,0.54
3,2.1000000000000005,41,1,0.004268000000000002,0.54
3,2.1000000000000005,42,1,0.004462000000000002,0.54
3,2.1000000000000005,43,1,0.004339000000000002,0.54
3,2.1000000000000005,44,1,0.004356000000000002,0.54
3,2.1000000000000005,45,4,0.019935714285714293,0.54
3,2.1000000000000005,46,4,0.020587453416149065,0.54
3,2.1000000000000005,47,3,0.012613996779388077,0.54
3,2.1000000000000005,48,6,0.023283888888888885,0.54
3,2.1000000000000005,49,4,0.013328831769345842,0.54
3,2.1000000000000005,50,6,0.01965252849002849,0.54
3,2.1000000000000005,51,8,0.028571818181818164,0.54
3,2.1000000000000005,52,7,0.0277991554054054,0.54
3,2.1000000000000005,53,5,0.017781818181818187,0.54
3,2.1000000000000005,54,4,0.014531891025641022,0.54
3,2.1000000000000005,55,6,0.025781321839080443,0.54
3,2.1000000000000005,56,6,0.02569252065606115,0.54
3,2.1000000000000005,57,6,0.02524414401388082,0.54
3,2.1000000000000005,58,8,0.02925206349206346,0.54
3,2.1000000000000005,59,7,0.02748445197314763,0.54
3,2.1000000000000005,60,7,0.027995714285714297,0.54
3,2.1000000000000005,61,7,0.03078888801054018,0.54
3,2.1000000000000005,62,2,0.009191681735985528,0.54
3,2.1000000000000005,63,8,0.03630705128205127,0.54
3,2.1000000000000005,64,4,0.01691860885275519,0.54
3,2.1000000000000005,65,9,0.040713729246487855,1.0
13,1.7000000000000002,0,1,0.00013000000000000004,0.1
13,1.7000000000000002,1,1,0.0004000000000000003,0.1
13,1.7000000000000002,2,1,0.0006600000000000004,0.1
13,1.7000000000000002,3,1,0.0007600000000000006,0.1
13,1.7000000000000002,4,1,0.0008400000000000006,0.1
13,1.7000000000000002,5,1,0.0008530000000000006,0.23
13,1.7000000000000002,6,1,0.0009150000000000007,0.23
13,1.7000000000000002,7,1,0.0009310000000000006,0.23
13,1.7000000000000002,8,1,0.0011000000000000007,0.4
13,1.7000000000000002,9,1,0.0012709999999999996,0.4
13,1.7000000000000002,10,1,0.0016299999999999984,0.4
13,1.7000000000000002,11,1,0.0018249999999999985,0.4
13,1.7000000000000002,12,2,0.004331313131313141,0.4
13,1.7000000000000002,13,1,0.0021289999999999976,0.4
13,1.7000000000000002,14,1,0.002180999999999998,0.4
13,1.7000000000000002,15,1,0.0025269999999999993,0.4
13,1.7000000000000002,16,1,0.0027209999999999977,0.4
13,1.7000000000000002,17,1,0.002898000000000003,0.4
13,1.7000000000000002,18,1,0.0030950000000000027,0.4
13,1.7000000000000002,19,1,0.003481000000000003,0.4
13,1.7000000000000002,20,1,0.0033900000000000024,1.0
5,2.3000000000000007,0,1,0.00007000000000000001,0.1
5,2.3000000000000007,1,1,0.0003100000000000002,0.1
5,2.3000000000000007,2,1,0.00047000000000000037,0.1
5,2.3000000000000007,3,1,0.0006600000000000004,0.1
5,2.3000000000000007,4,2,0.0016732880038853818,0.1
5,2.3000000000000007,5,2,0.0018295454545454507,0.1
5,2.3000000000000007,6,2,0.0018295454545454515,0.2
5,2.3000000000000007,7,2,0.0018479325572059425,0.2
5,2.3000000000000007,8,2,0.0017880000000000012,0.2
5,2.3000000000000007,9,1,0.0009470000000000006,0.23
5,2.3000000000000007,10,1,0.0011810000000000008,0.23
5,2.3000000000000007,11,1,0.0013310000000000008,0.23
5,2.3000000000000007,12,1,0.001541000000000001,0.23
5,2.3000000000000007,13,1,0.0017640000000000004,0.23
5,2.3000000000000007,14,1,0.001977999999999999,0.23
5,2.3000000000000007,15,1,0.001970999999999999,0.23
5,2.3000000000000007,16,1,0.0019609999999999988,0.23
5,2.3000000000000007,17,1,0.0020309999999999985,0.23
5,2.3000000000000007,18,1,0.002032999999999999,0.23
5,2.3000000000000007,19,1,0.0021119999999999976,0.23
5,2.3000000000000007,20,1,0.0020739999999999986,0.55
5,2.3000000000000007,21,1,0.002008999999999999,0.55
5,2.3000000000000007,22,1,0.0023499999999999984,0.55
5,2.3000000000000007,23,1,0.0026979999999999986,0.55
5,2.3000000000000007,24,1,0.002821999999999999,0.55
5,2.3000000000000007,25,1,0.003021000000000001,0.55
5,2.3000000000000007,26,1,0.003392000000000006,0.55
5,2.3000000000000007,27,1,0.003851000000000006,0.55
5,2.3000000000000007,28,1,0.003880000000000008,0.55
5,2.3000000000000007,29,1,0.004307000000000006,0.55
5,2.3000000000000007,30,1,0.004463000000000006,0.55
5,2.3000000000000007,31,1,0.004872000000000004,0.55
5,2.3000000000000007,32,1,0.0047700000000000025,0.55
5,2.3000000000000007,33,1,0.004808000000000002,0.55
5,2.3000000000000007,34,2,0.006547766323024048,0.55
5,2.3000000000000007,35,1,0.003894000000000003,0.55
5,2.3000000000000007,36,2,0.0072061855670103,0.55
5,2.3000000000000007,37,1,0.004787000000000003,0.55
5,2.3000000000000007,38,3,0.013457714285714286,0.55
5,2.3000000000000007,39,3,0.014492127659574477,0.55
5,2.3000000000000007,40,3,0.01500968201233983,0.55
5,2.3000000000000007,41,2,0.009770525010334857,0.55
5,2.3000000000000007,42,2,0.00919541062801932,0.55
5,2.3000000000000007,43,2,0.009314743589743596,0.55
5,2.3000000000000007,44,1,0.004973000000000003,0.55
5,2.3000000000000007,45,3,0.013664285714285714,0.55
5,2.3000000000000007,46,2,0.00951032608695652,0.55
5,2.3000000000000007,47,2,0.009525010036130079,0.55
5,2.3000000000000007,48,2,0.009408856682769725,0.55
5,2.3000000000000007,49,1,0.004713000000000004,0.55
5,2.3000000000000007,50,1,0.004468000000000002,0.55
5,2.3000000000000007,51,5,0.022042492668621703,0.55
5,2.3000000000000007,52,4,0.01459606959706959,0.55
5,2.3000000000000007,53,4,0.014972287581699373,0.55
5,2.3000000000000007,54,6,0.023127264808362375,0.55
5,2.3000000000000007,55,6,0.024705720899470873,0.55
5,2.3000000000000007,56,6,0.028516917935865273,0.55
5,2.3000000000000007,57,1,0.004472000000000003,0.55
5,2.3000000000000007,58,2,0.010176767676767652,0.55
5,2.3000000000000007,59,2,0.010293684210526333,0.55
5,2.3000000000000007,60,4,0.020446569646569625,0.55
5,2.3000000000000007,61,6,0.03131363636363637,0.55
5,2.3000000000000007,62,6,0.02526663185742132,0.55
5,2.3000000000000007,63,6,0.030247668446478505,0.55
5,2.3000000000000007,64,5,0.022568734479685285,0.55
5,2.3000000000000007,65,6,0.02454032510260019,0.55
5,2.3000000000000007,66,6,0.029850584795321666,0.55
5,2.3000000000000007,67,6,0.026186038647342987,0.55
5,2.3000000000000007,68,8,0.03366320901320899,0.55
5,2.3000000000000007,69,7,0.0286622214627478,0.55
5,2.3000000000000007,70,8,0.036174503968253946,0.55
5,2.3000000000000007,71,6,0.028744248120300787,0.55
5,2.3000000000000007,72,6,0.026652281131750916,0.55
5,2.3000000000000007,73,8,0.03429734970911441,0.55
5,2.3000000000000007,74,7,0.03037365181115184,0.55
5,2.3000000000000007,75,6,0.025987061403508763,0.55
5,2.3000000000000007,76,6,0.025682163742690042,0.55
5,2.3000000000000007,77,6,0.026405845543345526,0.55
5,2.3000000000000007,78,7,0.029257240896358554,0.55
5,2.3000000000000007,79,8,0.03561225732600729,0.55
5,2.3000000000000007,80,8,0.03261220467032964,1.0
19,2.3000000000000007,0,1,0.00016000000000000007,0.1
19,2.3000000000000007,1,1,0.00048000000000000034,0.1
19,2.3000000000000007,2,1,0.0007440000000000005,0.22
19,2.3000000000000007,3,1,0.0009050000000000006,0.23
19,2.3000000000000007,4,1,0.0010020000000000007,0.23
19,2.3000000000000007,5,1,0.0012020000000000008,0.23
19,2.3000000000000007,6,1,0.0014629999999999999,0.23
19,2.3000000000000007,7,1,0.0017219999999999985,0.23
19,2.3000000000000007,8,1,0.0017379999999999993,0.23
19,2.3000000000000007,9,3,0.005121276595744677,0.23
19,2.3000000000000007,10,2,0.0028437499999999986,0.23
19,2.3000000000000007,11,2,0.0029669939223936413,0.23
19,2.3000000000000007,12,3,0.00356287878787879,0.4
19,2.3000000000000007,13,2,0.0034091666666666654,0.4
19,2.3000000000000007,14,2,0.003145402298850571,0.4
19,2.3000000000000007,15,2,0.003809252971137528,0.4
19,2.3000000000000007,16,3,0.008197663746349596,0.4
19,2.3000000000000007,17,5,0.011115000000000015,0.54
19,2.3000000000000007,18,4,0.011027526881720444,0.54
19,2.3000000000000007,19,3,0.008825325325325322,0.54
19,2.3000000000000007,20,4,0.01059291084854994,0.54
19,2.3000000000000007,21,1,0.002909000000000001,0.4
19,2.3000000000000007,22,6,0.020833333333333308,1.0
16,2.1000000000000005,0,1,0.00014000000000000004,0.1
16,2.1000000000000005,1,1,0.00037000000000000027,0.1
16,2.1000000000000005,2,1,0.0006600000000000004,0.1
16,2.1000000000000005,3,1,0.0008000000000000006,0.1
16,2.1000000000000005,4,1,0.0008800000000000007,0.1
16,2.1000000000000005,5,1,0.0009300000000000007,0.1
16,2.1000000000000005,6,1,0.0009120000000000007,0.22
